file,max_amp,mean_mag,var_mag,spectral_energy,spectral_centroid,spectral_spread,peak_f1,peak_f2,peak_f3,label
F3.xlsx,1583.2991976431997,15.78827059985806,4033.165267075816,4389495.624500412,238.4684816671234,211.67214486031543,98.14453230114852,97.41211041830412,49.07226615057426,1
F30.xlsx,477.15765645166135,23.14639305126406,979.0532388779508,1552678.9689155947,293.6657324283718,222.4510207667566,49.07226615057426,2.197265648533176,98.14453230114852,1
F31.xlsx,874.6129457659795,29.881746725352947,2892.5437688092834,3880099.1200716095,277.67106303894866,221.95054842525968,49.07226615057426,98.14453230114852,2.197265648533176,2
F32.xlsx,1001.6980268461,55.76553127573579,4707.589441736013,8012818.518206107,295.5127461436153,224.26009569281183,49.07226615057426,2.197265648533176,195.55664271945264,2
F33.xlsx,829.087766350852,48.260362897593154,3587.315617850272,6064287.700979099,274.07466315897386,222.7928190869192,49.07226615057426,2.197265648533176,97.41211041830412,2
F34.xlsx,8277.468214811279,60.21185479920177,88822.02778764858,94758682.62715895,224.6152339162713,232.7108424851621,0.0,0.7324218828443919,1.4648437656887838,3
F35.xlsx,465.6414903473863,19.579908169528007,710.393088984734,1121110.0402346808,299.25254844243204,222.77025238796423,49.07226615057426,2.197265648533176,48.339844267729866,1
F36.xlsx,856.2137439085982,37.0072431908802,2397.776246711935,3861495.102683408,274.1687013893071,217.37760335905517,49.07226615057426,2.197265648533176,195.55664271945264,2
F37.xlsx,738.3135912681005,27.5802389095566,2329.3919750776627,3167313.092220529,245.0859163397071,220.85626098637195,49.07226615057426,0.0,0.7324218828443919,2
F38.xlsx,896.5399956972949,31.24765694539228,2665.2523279803872,3732710.1023712414,286.16540131010004,219.08960184909463,49.07226615057426,2.197265648533176,195.55664271945264,1
F39.xlsx,1121.1092643514933,37.29321645040769,5377.016330255314,6936995.331559078,255.4922145253068,220.39762002763268,49.07226615057426,0.0,2.197265648533176,2
